date,white_noise,random_walk,trend_series,garch_ret,garch_var
2020-01-24,-0.37719287478907115,0.6266789387591853,2.305038257081644,-0.4198978732065823,3.1908939986791145
2020-01-25,-1.9168158717650765,1.7171509298977508,0.8746869231620928,1.1681518081861246,2.6291623325318034
2020-01-26,-1.131986440076961,0.7808296548524573,0.11410545335676331,-0.38432690731242763,2.3580166630707198
2020-01-27,0.9610934861202163,-0.12560140442470602,1.2872260510186209,1.0979511205504955,1.9585694062092263
2020-01-28,-2.109950646879972,0.33429886188306435,0.30158352874191097,-1.1895994557713063,1.7976800244350943
2020-01-29,-0.7663153496157056,0.2631318730299777,0.18283702712477157,-1.751029696330455,1.7004160493237837
2020-01-30,-0.3997200562897638,-1.6226297375411505,-0.377296781045965,-0.09316480692528815,1.8702485890736957
2020-01-31,1.7436218672915653,-1.2475215737869596,2.009651249055975,0.043168269819727566,1.5475008234463705
2020-02-01,0.768603765496369,-3.099944488775914,-1.9179654325257238,-0.4333852070662021,1.2882801836849807
2020-02-02,-0.5571705270530996,-4.045201040649291,1.4391417654095298,1.393005286559035,1.108797557603557
2020-02-03,1.304513697115551,-2.6935196677891833,0.19757770749304426,-0.895263746631616,1.2281076053400584
2020-02-04,-0.7405158205011196,-0.868640649982068,0.2710219939992891,0.3470501776663254,1.1527106606769786
2020-02-05,1.0090998037340055,-2.0842970184540297,2.3937179617290347,0.07297552709141744,0.9902351024143171
2020-02-06,-1.3588772459230156,-2.413688555866724,0.007311793571491698,-1.549096720329755,0.8429868960645943
2020-02-07,1.0732578317891572,-2.371066032788018,0.06141381190345352,-1.2110585652548471,1.084344614192136
2020-02-08,-0.4061336454709856,-0.58983910520645,0.631128807172654,0.012403163836872785,1.137475118625278
2020-02-09,-1.0285042409412697,-1.0827080530308515,1.1954105120647434,2.112998904133268,0.9600031706711971
2020-02-10,-0.21714361307631405,-1.5595920760641295,0.35974742411995614,0.5675671222930884,1.4877171918672165
2020-02-11,0.27734417972021486,-0.010866517601267667,-0.7522156439627392,-2.1047915306688925,1.2884936192399818
2020-02-12,-0.49474843052571216,-0.3856556703195257,-0.024014814148298536,-3.530772012671795,1.7453170035283105
2020-02-13,0.5539535059953238,0.33654603864693183,2.143057303358307,0.9684403737163063,3.316206253642614
2020-02-14,-0.5829938836640675,-1.1405969264654956,0.9565403161896197,-0.17520911798897731,2.843646516530658
2020-02-15,0.6203723939313579,-1.3118296705578218,1.3528908909182509,1.9245299429866818,2.3295219484784977
2020-02-16,0.44222206203659953,-2.9714265088842264,0.6604224802017118,-1.344219640824015,2.4691898840006465
2020-02-17,-0.06092305470793503,-4.026860289839931,0.2823860713618005,0.5503118757405103,2.296390873617074
2020-02-18,-0.4413823123659498,-3.1876589346876676,2.6394932975708016,1.2822783430446911,1.932539172980815
2020-02-19,0.15154079576526616,-3.2375643257743802,0.7937720708046307,-0.6220451415580862,1.8426670007408679
2020-02-20,0.5502537430336992,-3.5566700663273547,0.5586341284889051,-0.5783893077320001,1.5821746243130974
2020-02-21,2.0617991527316084,-4.305419690308272,2.118186454531692,0.03177673161027029,1.3659198281452833
2020-02-22,0.939420421798181,-4.526075763549555,0.319723809469288,0.6342398084008701,1.1428873266170014
2020-02-23,0.9759899498158413,-4.2249625964488615,0.4673969047229972,-0.015323897743839906,1.024648881477657
2020-02-24,3.0885121948602836,-3.2420463899870997,1.0924110126742126,0.9859272247015507,0.8697543284584354
2020-02-25,0.5159584767678441,-5.867193074083902,1.1024745129058149,-0.4308036225438159,0.8916113366279037
2020-02-26,0.4846435113117023,-6.698954248346712,1.3818558368811704,-1.2543394758201332,0.7911278334818542
2020-02-27,0.7040150743216541,-6.539858006157706,3.2339536585337645,1.7584279993410759,0.9189073948755924
2020-02-28,-1.0089659775882531,-6.638721122119992,1.4985728956509676,-0.5795998293807848,1.2489362702304727
2020-02-29,-0.4439016364187562,-6.235344879593267,-1.1956892332918827,-0.6352670965845898,1.0995394105171135
2020-03-01,-0.506169266692334,-5.967804593466713,1.5287037530507992,-0.06900065494316741,0.9901661710141431
2020-03-02,0.6476139772195617,-6.27267245646012,1.260324884269158,0.06684996977772906,0.8428471003687024
2020-03-03,-0.17417456222119868,-6.799525652447297,1.2859349942913374,-0.355001509273073,0.7249480180638544
2020-03-04,0.1382234254743028,-7.045027142182798,1.5084723594963712,-0.014843896173897806,0.6488623251890075
2020-03-05,1.0874546201484645,-5.896284792360055,1.2538868425857217,-0.032029269076056174,0.5691229113392493
2020-03-06,0.8631507387041388,-6.62829272526577,1.2499931173654526,0.1318841117849906,0.5054522101830314
2020-03-07,-0.16172100304124704,-6.691099448409726,1.9356895003519483,-1.6760595350642236,0.45697078098762256
2020-03-08,-0.6699950968782225,-6.507757234411304,0.800604573546982,1.2714651229272809,0.8369529595520533
2020-03-09,1.1352747316531886,-4.947406304536846,0.41503911526262804,-0.13474690981625903,0.9620559014647154
2020-03-10,0.7738911809098658,-5.24771456277316,4.406546983684516,0.5695004934729737,0.8223682306275271
2020-03-11,-1.6062568182953822,-4.288907906762199,0.6869481674412113,-1.2497245972183815,0.7565442063119158
2020-03-12,-0.3131539389082808,-3.0569285034971765,1.522988603842842,-0.4096739062420217,0.8895071003834295
2020-03-13,0.1655154620167624,-3.120682768487825,-0.0527744793322813,-0.6340858621487964,0.7867805867250832
2020-03-14,0.7788297171210313,-3.3314017475645876,1.5793942667548286,1.3036545784553315,0.739734201466614
2020-03-15,0.9101014949397712,-3.660455419612804,0.5497403811743923,-0.5038454073900392,0.8967146501624235
2020-03-16,0.2839060011754735,-3.916278553855386,1.0605330691740371,0.7178639827933291,0.805450749312144
2020-03-17,0.585247531358856,-3.0620386932785535,2.5681107579554925,-0.5837322451854146,0.7716599041185004
2020-03-18,0.06413680237815363,-2.8310287160230394,2.015095740722763,-0.397599372395923,0.7184394234051811
2020-03-19,-0.6738516881805606,-2.59573900685317,2.1315357770798293,-0.2081302991625202,0.6484643278635897
2020-03-20,-0.261264391041254,-3.720962517233005,-0.18803850572653213,1.0338455962736335,0.5752691955052938
2020-03-21,0.018991186640108272,-4.68845259460824,3.440101582654664,-1.4333871459682546,0.6705408639443928
2020-03-22,-0.034679250018589874,-2.54500576983126,0.4313651820440967,-1.0773516210296121,0.894622497689567
2020-03-23,-1.8855729044434706,-2.7228314951199493,3.1718473874401574,-1.841848580276243,0.9398009754519236
2020-03-24,-0.3974833349294312,-3.4976034906983093,2.6848705192880993,-1.0542607980538892,1.3107017092613806
2020-03-25,0.05620565308915186,-2.066504325109012,2.260699475251614,-0.9291674739173623,1.265281241956088
2020-03-26,-0.281369991905701,-1.7846957764254596,0.848422032718873,-1.8160447314701729,1.1917278227527661
2020-03-27,-0.24682379551158573,-1.206540859560938,1.875036738607098,-0.8014418364150778,1.4980850282072988
2020-03-28,0.4879913708045874,-1.3445879348424716,1.272565563303036,-2.465935653351022,1.344814375139295
2020-03-29,-1.0789571870486339,-1.663261025419276,1.7925666256135082,-1.1805221462871407,2.037977297081596
2020-03-30,-1.6280422139512112,-1.8328473979165663,1.5336948751829773,1.7136930603570955,1.8894267183464364
2020-03-31,-0.3481697908366748,-3.215585568215193,-0.23500329214355054,0.5547577097881222,2.0020529604445594
2020-04-01,0.7641144055017897,-3.3035129776350907,2.9454314455737665,0.265255359464122,1.697805785841052
2020-04-02,1.6875530394866385,-3.0074799005924735,1.7625802182001378,-1.306619222035372,1.418798689531508
2020-04-03,0.78212823909474,-1.1570166667487196,1.3789270554075825,-1.8296820438169261,1.4411270203340545
2020-04-04,-1.4682637598688473,-1.071017601743504,1.3234403022403725,-1.367522124372959,1.7050620734871562
2020-04-05,-0.23236723937677117,-3.405194643953809,2.262267191597229,-0.05642253876854336,1.6945671728871545
2020-04-06,0.2566343810815294,-3.4991800767384307,1.0300913570963093,1.1301538283231827,1.406131263741887
2020-04-07,0.1775911169235922,-0.7596759436301248,-0.31128778292294124,1.0700309449595264,1.3664921623445416
2020-04-08,0.539304552942874,0.10669029135491492,2.3710576589196988,0.7371672844105865,1.3149386633512798
2020-04-09,-0.9170489464607607,-0.7041986524536737,2.5030709338285653,-0.8457621719127051,1.1834632714618158
2020-04-10,0.06494308755074261,-0.11309213802311702,1.804376191354431,0.026707050262516425,1.1040676648852272
2020-04-11,0.420322829776129,-0.8551055629128573,0.8761452210023759,-0.33764945580206523,0.9333611218882405
2020-04-12,0.8256709533036595,-2.208913082459715,2.1330237172419904,-0.19437067083022225,0.813789970761107
2020-04-13,-0.805718166612792,-2.557282445693787,0.5995958881994374,1.8376993545095845,0.7066989702607342
2020-04-14,-0.345156867242898,-2.4657560064549258,1.0569377399856872,-1.4812323612660179,1.121930013843329
2020-04-15,-2.7038176800733402,-4.337911508888322,1.3535104803295064,-0.24857249432888617,1.2766514072839188
2020-04-16,-0.6214619675777742,-5.487070799426958,2.968187567885544,1.3691429701693658,1.0805893685676677
2020-04-17,-0.524414892971043,-5.476735236244603,1.7816776267173913,-1.523814740291371,1.195654365768763
2020-04-18,-1.019584508167443,-5.884908412233557,1.7164622455381686,-0.7039119401700918,1.3548251970243994
2020-04-19,0.1656121502326517,-5.490097141087466,4.139061252886195,-0.6157847209671846,1.208183960546623
2020-04-20,-0.05594543204526823,-6.704765468396027,2.5568713148239843,-0.24543430552767362,1.0734257918237935
2020-04-21,-2.2592138775776114,-5.9906517198427265,2.563443408270417,-1.6535115864294947,0.9177763332085126
2020-04-22,0.21550796930175647,-7.174410816902921,1.874788232747137,0.5702878776214001,1.1943361515352977
2020-04-23,-0.9283241307890274,-5.531676514965291,1.6681573904794544,0.728156638120845,1.0542531607325265
2020-04-24,0.48568895919051513,-7.2474347993436075,0.0981626982594026,0.5219836728965631,0.972934342031939
2020-04-25,-1.2818512477286654,-8.33998906972702,3.273349750360432,-0.8585142600418023,0.8692175168411391
2020-04-26,0.03000653853094012,-7.92261826669519,2.7729590043535737,0.08065559823873743,0.8559310236771799
2020-04-27,-0.2831633288865059,-6.258385015197552,2.1655233855441014,-0.8321309920891733,0.7357206177708313
2020-04-28,0.30310188495033036,-5.9433419790813815,2.2275027570815795,-0.28528198525664367,0.7424427924159618
2020-04-29,0.12469727765134685,-5.380484058898991,3.1209138013392113,1.8555382260507032,0.6561621055995652
2020-04-30,-0.25516417502145444,-5.362947157225932,0.8500995461586236,0.07751692441973493,1.0913830007299608
2020-05-01,-1.5362723140442447,-6.389345611341126,1.8349683678449922,-1.2406004378013604,0.9240077316196929
2020-05-02,-1.4772079634610316,-6.879483959580505,1.3085869166665876,0.17334792489118173,1.0200696022366933
2020-05-03,-0.583886939092219,-8.091393679561783,4.236439142206185,-1.365293542809723,0.8705631072489666
2020-05-04,-0.00827988392958697,-9.370103647338654,3.36062547173306,-1.1187243132961542,1.026054454504862
2020-05-05,-0.608247947199117,-8.968354728018907,0.302317378904716,-1.0545988723068154,1.0585751769778824
2020-05-06,0.6252119305794656,-10.091532710106868,1.011288473560425,-0.4571370331630854,1.063686958802927
2020-05-07,-0.2792209192116837,-9.771978703383507,2.4127445070032354,0.9663448524896763,0.9322957071057137
2020-05-08,-0.9650127247795103,-11.073801455604604,2.0926900484486173,0.5584750471738191,0.9359099217745651
2020-05-09,-0.27809629298790933,-10.77741843548785,1.260788132604474,0.5059584286739364,0.8455120941670221
2020-05-10,0.22585983631655238,-11.266101004450812,4.549972658492173,-1.0104801668848165,0.7648087650655475
2020-05-11,0.3248847188245844,-9.859485470800168,2.937790414984583,-0.47339751385655204,0.815007537202573
2020-05-12,1.8783791319931293,-9.535766575221103,3.120106904025416,0.24555652788240548,0.7356218106808932
2020-05-13,-0.6689093400034194,-8.299983682226962,1.9733157120904312,-0.5388999861962074,0.647542149802564
2020-05-14,-0.07347866159040038,-9.055630398652156,3.4076448886609683,-0.22400148485391666,0.611595699110392
2020-05-15,0.4261239468194264,-8.999487058407988,2.3249780606612744,0.34516273035772016,0.5468030590708276
2020-05-16,-0.023422959200815323,-9.980574216524266,2.442107728096108,-0.25790391082798253,0.5053130438208615
2020-05-17,-0.5006181459886532,-10.394179459268685,3.3564929417891873,0.16069530503573248,0.46422759913974443
2020-05-18,-1.5492571763442435,-10.656283682013314,1.136533497063949,1.0851935843444496,0.4252555264708746
2020-05-19,-0.5108345590530156,-11.382141902700452,4.382599002135551,-0.11207190537291845,0.5668511885020528
2020-05-20,-1.073702412717801,-12.597644761546148,2.988000437168765,0.8879177810651662,0.5053649675977298
2020-05-21,-1.7266066811237784,-14.011162085198801,4.106595511385635,0.3976507348799509,0.5725516719679371
2020-05-22,-0.7956788416705864,-16.3509102009062,1.7702716261467124,-1.1102201157788927,0.5317602536169345
2020-05-23,-1.0470917207664545,-17.40725666440966,1.9425663388976586,-0.803699189535606,0.6602965087155623
2020-05-24,0.5837865452929482,-16.779762767737814,1.72387132148636,-0.6773686013809215,0.6751270650614785
2020-05-25,0.6010918374142937,-18.3782612997511,3.1561092959113317,-0.7023846511247396,0.6589258853696947
2020-05-26,-0.9038792895808748,-19.746384146004402,2.9918350053250595,-0.07329202417702431,0.6511423380160991
2020-05-27,-0.2602286305631211,-17.955485574771487,2.481479964335954,0.49597712608448946,0.5717196285340741
2020-05-28,-1.8582426621125354,-18.59198162461974,1.9518626708421754,0.9490521865672148,0.5442746992671137
2020-05-29,-0.4943399501826941,-18.270935615454906,1.7193756741569333,0.22735609584156474,0.6205247673378926
2020-05-30,0.3989819007023456,-17.62861846895441,2.95752812357744,-0.3510769146785644,0.554173433017762
2020-05-31,0.8249378896141027,-16.96609233917313,2.5604653246198166,-1.5500792241210506,0.5118269964172426
2020-06-01,-0.7130470816913138,-18.48840656978119,2.3604851920104752,0.050501254233805686,0.8198734372915517
2020-06-02,1.0518548605275198,-18.719466249680682,4.613221750660667,0.02333410194251906,0.7062813063351195
2020-06-03,-1.5156919215134717,-20.337693519199075,3.003846666496645,0.1537343199062355,0.6151067171151153
2020-06-04,-1.2476277991437925,-17.89137566028875,4.376255358776625,1.6518977152008067,0.5456305098596472
2020-06-05,0.7096618656378763,-19.48625092430435,2.5930003223273235,0.9163890498936111,0.8958193171105646
2020-06-06,1.6711212285632473,-20.53409114317417,3.3910688689689974,0.7430423538740458,0.8926207873031891
2020-06-07,0.4934319881836954,-21.574691998015673,3.1108566490743264,-0.908957106009371,0.8469134207901536
2020-06-08,-0.040342386534012425,-23.071352474738553,1.4887504359728592,-0.47209829004366965,0.8514611897168626
2020-06-09,-2.1951837465222086,-21.718758564982007,4.634751131915215,-0.08751753353027475,0.7646004710928136
2020-06-10,-2.0224470560434793,-19.29631066389851,3.0912992987792074,-0.6780271232467683,0.6628292746755343
2020-06-11,0.12940953689586895,-19.772059783211127,3.992911205604904,0.40744982814505337,0.6492215367191707
2020-06-12,-0.35806266957117455,-21.092482930055535,2.514504343670705,0.2875767525584211,0.5942795337436516
2020-06-13,-1.105835182152118,-23.329408428781555,3.1217287647128202,-0.8389713415712151,0.5378286852867284
2020-06-14,0.06553258083005072,-23.573517147303658,2.439760866529551,0.8777071267947101,0.5858438850260534
2020-06-15,0.11513136750780958,-23.8898825704651,4.56265178937662,0.07830877896012232,0.6342305780847766
2020-06-16,0.9444158685402726,-24.541178696825245,3.6581027342242227,-1.377007964263241,0.5583043021971551
2020-06-17,0.13660228301270078,-24.319803442849018,3.7337869936147556,-0.03836326220745027,0.7810660818043833
2020-06-18,1.2283943683343845,-23.92463030003353,4.744957694199167,0.2485244814731581,0.6750736264265863
2020-06-19,0.007994029548813363,-23.601547042095632,4.563154924153531,0.799274067508929,0.5993235638249944
2020-06-20,-0.11533499480733611,-23.91767191406412,4.192196243551114,-0.2612607013428002,0.6252847063088357
2020-06-21,1.0643121862471823,-25.019293743638382,2.0251664405376877,0.65469173675519,0.5604663381569883
2020-06-22,-0.9784408800414345,-24.353460645831667,2.7712547482187873,0.1401025379901544,0.5626662610519197
2020-06-23,2.8144474532661614,-24.340946886410137,2.4830858118844388,-0.9864367075839863,0.5030773170142282
2020-06-24,0.3752574781667358,-23.452589361575487,4.234547721681912,-1.0037486896265195,0.5984204603217529
2020-06-25,0.3808292528376731,-22.662513812103256,3.6977060499664844,0.8683858330638068,0.6798630830464456
2020-06-26,0.5250959739725976,-24.084275881150372,2.1565817547461585,0.9861345254778707,0.7070045596970448
2020-06-27,1.8771364753316424,-25.518498088607977,3.3783900555258466,0.2715135867599745,0.7614728431085556
2020-06-28,0.7925074116726066,-26.274038807348507,2.093062012978616,1.305189751323097,0.6702362186561344
2020-06-29,-1.6050559790039236,-27.330304215639174,3.554057940787956,0.8650248841718627,0.8417170179687345
2020-06-30,1.4034703847675043,-26.57505243966307,1.9718820050308512,0.6271961150487063,0.8356138219104694
2020-07-01,-0.3408965794450173,-26.223742763675155,4.176122082562969,-0.8330472842210075,0.777497302538204
2020-07-02,0.10715507283932346,-25.124558769889845,4.045297295372751,1.5267012822256993,0.7760930086927627
2020-07-03,-1.2792539721752665,-24.728071952478928,5.595323242845879,0.4724608667504956,1.0204969277266493
2020-07-04,0.5262020181238957,-24.519422370605557,4.5552881191566605,-0.38977297186893833,0.899880432772914
2020-07-05,-0.6513742900675522,-23.319692590261386,3.3045406539971363,-0.633934478542913,0.7926927916582629
2020-07-06,0.10016963799347375,-22.84996525052634,4.565565083254446,0.22862306600511365,0.7444351717894316
2020-07-07,-0.284099005360783,-22.78186428708862,2.369871189195102,-1.4418007519832359,0.6533884133779821
2020-07-08,1.9250128017358519,-21.301411253157934,2.8251025466195157,0.5655630141420507,0.8845291419652994
2020-07-09,1.9822603001455896,-21.186230370005145,4.1407577625360314,-0.8968277199964714,0.8056025420170558
2020-07-10,0.046513170214741384,-21.490570974923067,1.6694056478733152,0.3326406581911821,0.8151270275167551
2020-07-11,0.06397771136885474,-22.328394233700717,3.81053460584768,-0.47094171651730465,0.7186990931356836
2020-07-12,-0.37344296634951507,-21.625368774655307,2.8474721788234625,-0.22416393158195053,0.6582271895619867
2020-07-13,1.1060062915027862,-20.38831823281284,3.989082606255468,-0.6140900758556919,0.5841191718829309
2020-07-14,-0.32891987033337716,-20.438905634246268,2.8300792732152615,-0.12322392900878217,0.5738613306960122
2020-07-15,-0.4213372746456993,-19.13099001046643,4.352103848878034,1.4312736964336366,0.511366685058864
2020-07-16,0.9785928636649645,-21.101005042438008,3.9672232152505558,0.9904548561786789,0.766375007162512
2020-07-17,-0.5382990953166494,-21.156458417245922,5.368301788624818,0.3103209694367129,0.8102501290491987
2020-07-18,-0.03775503444853058,-21.19655332935036,3.9947104860054297,-0.02276835364303378,0.7126449688501801
2020-07-19,-1.5813107815109928,-21.923547701757705,3.2393732271026616,0.7126603094436196,0.6201937347692863
2020-07-20,0.7041903451231669,-19.539686663775832,3.7811702563971656,0.8898785780831866,0.6223376953138704
2020-07-21,1.9408669391818687,-19.605879296464593,2.703859795368038,-0.6546303025496252,0.6666527388107995
2020-07-22,0.7212253727997919,-20.013610068069028,4.47427352725053,-0.06322791017034411,0.6476033160010716
2020-07-23,1.461799167547305,-19.987647954635523,4.678026599020683,-1.4661990979956747,0.5686823180945336
2020-07-24,-0.8461021361773309,-21.990461693161354,6.577412469558549,0.8469428495873329,0.8274068237201264
2020-07-25,0.2363242820282007,-22.750329618506267,3.5064205224216476,1.8783854121404457,0.819522287546168
2020-07-26,-0.9431599243693896,-21.767089649060864,3.8805020195111894,0.07249677420583926,1.2348675935182394
2020-07-27,-0.22776554558134285,-22.39603500399364,3.5925781489084776,-2.3614089257251774,1.0386824421551295
2020-07-28,0.7722114773525048,-23.22491016679391,4.400490454638238,0.6205554658006726,1.717383770898284
2020-07-29,0.10182061310329862,-21.91538453027951,4.590107368146948,-1.1847997184874095,1.4816703796388908
2020-07-30,-1.4126410226012216,-20.575130129327682,4.175082069399144,-0.8074547010809162,1.4458988596502893
2020-07-31,-1.3150291055377534,-20.058139657166542,5.334822910861008,0.7534301297186973,1.3045165518648822
2020-08-01,-1.3811639314907738,-20.51325699120521,3.651557570393519,0.29074010094474245,1.178761785547096
2020-08-02,0.4914525899395903,-20.752728056321534,5.274751202199329,-0.5299435852350529,1.0056888993822808
2020-08-03,2.0638945356566682,-21.556878017896494,4.84711508811002,-0.651450782646094,0.896677150035592
2020-08-04,1.3624582440002129,-22.551651136925138,4.316627394730312,0.11915798395132403,0.8309999383600049
2020-08-05,-1.8959851991460643,-23.59606762523357,4.033760754032434,-0.3732655138373239,0.7169297444589056
2020-08-06,1.421075938069784,-24.21412203201878,6.795405233681269,-0.9392099815267088,0.6444428671401606
2020-08-07,0.9364004170146472,-25.248843022703525,3.571768904368141,-0.2669724068328097,0.6978716021220386
2020-08-08,-1.5452999455287577,-26.812548141246673,4.706750812238956,0.28369129576229035,0.6189884215991465
2020-08-09,-0.3032016167104975,-26.593145471492768,3.6786386451887294,-0.14012435802606207,0.5572628499730102
2020-08-10,1.0955224114958095,-26.35854989059933,6.234518544212488,-1.0551847366209242,0.4987555053352406
2020-08-11,0.5504335109347853,-24.657757132171014,5.355764204550707,0.6985033909613685,0.6160166285278579
2020-08-12,-1.3090950523879856,-25.326095500525717,3.8106280770706795,-2.149603450342712,0.6159993508999658
2020-08-13,0.6107421557961942,-25.029994910902445,5.0216130295033725,-0.35033248674968703,1.2359187297787666
2020-08-14,-2.1375005960805877,-24.717282331627644,4.7867538375090195,-0.6894862926780212,1.0571449115138463
2020-08-15,-0.22282217575721136,-24.971119892753176,4.032473434418047,0.15235389564337706,0.9670246313797094
2020-08-16,1.1379567694000488,-24.2267863040035,5.327302493781279,0.5523236778448932,0.8271014615314245
2020-08-17,0.018394215571319834,-23.451557117152785,4.978483747817837,1.0247375923401718,0.7574403859913561
2020-08-18,-0.4989375499619459,-23.124146021955244,4.824917150759699,-0.6200134495437498,0.8134653787663548
2020-08-19,0.8893462537723492,-23.37978572700304,4.587338805791739,0.5290521927587071,0.7584348046553548
2020-08-20,0.9747518150865815,-23.737315835557574,5.08035308979404,0.17053463583102552,0.6987322771237033
2020-08-21,1.3100396928669502,-25.105069734354633,4.898726338847168,-1.4306793132499163,0.6133481310016657
2020-08-22,0.8743424284463873,-25.910987512972323,4.748472090540047,1.4884374752231,0.8477049994055204
2020-08-23,1.0813747939371465,-26.53299503687401,4.068402921687787,-1.3246931591864781,1.0604809171716938
2020-08-24,0.7329085574375346,-27.656966799303444,6.4232251585981635,0.4319968402515483,1.1616065286366728
2020-08-25,0.26552864911647195,-27.21704283261578,3.6990790546474446,0.42029044979145186,1.0072784134074364
2020-08-26,0.08950899976381409,-26.020414963628767,5.197175297036058,0.2766380629247786,0.8823193400538343
2020-08-27,-0.237259719097402,-26.928477395957916,4.4693384160152005,-0.46456524025777435,0.7673347647218834
2020-08-28,-1.2123682930597257,-26.645035960213278,6.569166507926253,0.724653851821791,0.6962409411458714
2020-08-29,-0.9553115088198088,-27.679147099742988,3.9261767814134334,-1.3019870589415974,0.6857612336607208
2020-08-30,-0.28201448193520967,-27.98406927068215,4.114436137037263,-0.05451328190320787,0.8528845321762852
2020-08-31,0.2414521596024293,-28.674398849859923,3.899921415696091,-0.520748119199259,0.732753380426607
2020-09-01,1.4408125980042632,-28.072503201253483,5.2132446100688465,-0.5797739143774677,0.6768794948887205
2020-09-02,-0.04179722787551253,-28.75129137509566,3.5367689797099153,0.3527423231765803,0.6419242646798621
2020-09-03,1.003476290877664,-27.739630961389015,4.451331224681112,0.8632777077833464,0.5822034837278913
2020-09-04,1.0793156564321207,-27.985351735051214,2.797533976744913,-0.2619119028759007,0.6275500470956634
2020-09-05,-0.231446797688791,-28.634955444646046,5.2103612338876095,0.6184403866715874,0.5623297144067421
2020-09-06,0.5946902113701839,-29.888260706991208,4.489765101163577,0.037299851910208216,0.557234048305369
2020-09-07,-0.2435280417248615,-29.635056196695857,3.521963296148307,-0.6664077309143975,0.4959959304871738
2020-09-08,1.3221358940784769,-28.739837794469675,6.115669523214539,-0.1816678653246915,0.5134116339631105
2020-09-09,0.6358433382659322,-28.4665165379328,3.742433302015862,-0.21458987153730583,0.46567978916423297
2020-09-10,-1.1904837546883553,-26.227684871518377,5.867083970589338,-0.4754058436365201,0.42945115327634603
2020-09-11,0.16152465215384673,-24.79789741904796,4.389139536733639,0.28079567253073334,0.42746253004563955
2020-09-12,1.6481121618238797,-25.105425183764975,6.711791818777189,0.15341312925690687,0.4037969554933097
2020-09-13,-0.18123103454670117,-25.423452617572046,5.8798110599682305,-1.0107786674099384,0.3765679026289072
2020-09-14,0.44771503009506813,-24.953755898086694,4.1422527303283765,-1.0134610532894186,0.5045053492767775
2020-09-15,0.5458788377391453,-25.79177507851238,4.253258129152418,0.30164716666630037,0.6076697754015967
2020-09-16,-1.0366228991646005,-24.625486771979894,5.795905966747355,-0.6355416702607819,0.5497844722949484
2020-09-17,0.5107079492135139,-24.26388625013631,4.9480427109731995,0.22395582222659552,0.5504145600316385
2020-09-18,-1.3938351520346257,-24.007427339277776,5.061118414822322,0.5793725851951896,0.49785507957168934
2020-09-19,-0.6256241064013961,-23.32047367150696,6.522739863776105,-0.8967696594984526,0.49863495252871504
2020-09-20,1.075722967494192,-21.5976437881379,4.521852208794372,-0.9967441692154162,0.5695373353525177
2020-09-21,0.356756290308358,-21.426688435950396,5.381874934500104,1.2636550355357028,0.6546547091117537
